naics,business,date,sales,adjusted,monthChange,yearChange
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-02-01,149685,true,0.00884524167418245,0.06484951731970472
7*,GAFO(1),1997-02-01,58444,true,0.004380261446855109,0.0521867086441722
441,Motor vehicle and parts dealers,1997-02-01,54601,true,0.010823977582828154,0.042361861504368055
"4411,4412",Automobile and other motor vehicle dealers,1997-02-01,49794,true,0.01146724504960437,0.04143069446118006
4413,"Automotive parts, acc., and tire stores",1997-02-01,4807,true,0.004160599126274184,0.052007489078427296
"442,443","Furniture, home furn, electronics, and appliance stores",1997-02-01,12217,true,0.02177293934681182,0.05099451583858558
442,Furniture and home furnishings stores,1997-02-01,5847,true,0.004104669061056952,0.08568496664956388
443,Electronics and appliance stores,1997-02-01,6370,true,0.03799058084772371,0.019152276295133438
444,Building mat. and garden equip. and supplies dealers,1997-02-01,15561,true,0.023391812865497075,0.09800141379088748
4441,Building mat. and supplies dealers,1997-02-01,13243,true,0.0262780336781696,0.09635279015328853
445,Food and beverage stores,1997-02-01,33989,true,-0.0017652770013828003,0.031215981641119186
4451,Grocery stores,1997-02-01,30991,true,-0.0012584298667355038,0.032299699912877934
4453,"Beer, wine and liquor stores",1997-02-01,1939,true,0,0.01598762248581743
446,Health and personal care stores,1997-02-01,9649,true,0.020831174214944553,0.08985387086744741
44611,Pharmacies and drug stores,1997-02-01,8084,true,0.01620484908461158,0.09153884215734785
447,Gasoline stations,1997-02-01,16984,true,0.0027084314649081487,0.08990814884597267
448,Clothing and clothing access. stores,1997-02-01,11468,true,-0.003923962329961632,0.011074293686780607
4481,Clothing stores,1997-02-01,7924,true,-0.009843513377082282,0.010348308934881372
44811,Men's clothing stores,1997-02-01,827,true,-0.006045949214026602,0.014510278113663845
44812,Women's clothing stores,1997-02-01,2389,true,0.0025115110925073253,0.019673503557974047
4482,Shoe stores,1997-02-01,1782,true,0.014029180695847363,0.02861952861952862
44831,Jewelry stores,1997-02-01,1636,true,0.004889975550122249,-0.01039119804400978
451,"Sporting goods, hobby, musical instrument, and book stores",1997-02-01,4666,true,-0.017573939134162022,0.0387912558936991
452,General merchandise stores,1997-02-01,27262,true,0.0016873303499376421,0.0603770816521165
4521,Department stores,1997-02-01,18185,true,0.0025845477041517733,0.04668682980478416
4529,Other general merchandise stores,1997-02-01,9077,true,-0.00011016855789357717,0.087804340641181
45291,Warehouse clubs and superstores,1997-02-01,6563,true,0.00015236934328813042,0.11900045710802987
45299,All other gen. merchandise stores,1997-02-01,2514,true,-0.0007955449482895784,0.006364359586316627
453,Miscellaneous stores retailers,1997-02-01,7539,true,0.03236503515055047,0.15917230401910068
454,Nonstore retailers,1997-02-01,10350,true,0.03323671497584541,0.09178743961352658
4541,Electronic shopping and mail order houses,1997-02-01,5442,true,0.024807056229327454,0.10749724366041896
45431,Fuel dealers,1997-02-01,1776,true,-0.09628378378378379,-0.051238738738738736
722,Food services and drinking places,1997-02-01,21136,true,0.0012301286903860713,0.06595382286146859
1*,"Retail and food services sales, total",1997-03-01,226161,true,0.003267583712488006,0.05425338586228395
2*,Retail sales and food services excl motor vehicle and parts,1997-03-01,171928,true,0.006438741798892559,0.06040319203387465
3*,Retail sales and food services excl gasoline stations,1997-03-01,209192,true,0.0036043443343913724,0.053787907759378945
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-03-01,154959,true,0.0072406249395001255,0.060448247600978326
5*,"Retail sales, total",1997-03-01,204990,true,0.003434313868969218,0.05347090101956193
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-03-01,150757,true,0.007110780925595495,0.060202842985732
7*,GAFO(1),1997-03-01,58750,true,0.005208510638297872,0.051080851063829785
441,Motor vehicle and parts dealers,1997-03-01,54233,true,-0.006785536481478067,0.03475743550974499
"4411,4412",Automobile and other motor vehicle dealers,1997-03-01,49373,true,-0.008526927673019666,0.031677232495493486
4413,"Automotive parts, acc., and tire stores",1997-03-01,4860,true,0.010905349794238683,0.06604938271604938
"442,443","Furniture, home furn, electronics, and appliance stores",1997-03-01,12276,true,0.004806125773867709,0.028103616813294232
442,Furniture and home furnishings stores,1997-03-01,5916,true,0.011663286004056795,0.05916159567275186
443,Electronics and appliance stores,1997-03-01,6360,true,-0.0015723270440251573,-0.0007861635220125787
444,Building mat. and garden equip. and supplies dealers,1997-03-01,15862,true,0.018976169461606355,0.10774177279031648
4441,Building mat. and supplies dealers,1997-03-01,13422,true,0.013336313515124423,0.09596185367307405
445,Food and beverage stores,1997-03-01,34156,true,0.004889331303431315,0.031619627591052815
4451,Grocery stores,1997-03-01,31109,true,0.0037931145327718668,0.03163071779870777
4453,"Beer, wine and liquor stores",1997-03-01,1973,true,0.017232640648758235,0.021794221996958945
446,Health and personal care stores,1997-03-01,9922,true,0.0275146139891151,0.09383188873211046
44611,Pharmacies and drug stores,1997-03-01,8280,true,0.023671497584541065,0.08756038647342995
447,Gasoline stations,1997-03-01,16969,true,-0.0008839648771288821,0.059991749661146794
448,Clothing and clothing access. stores,1997-03-01,11623,true,0.013335627634861912,0.021250967908457367
4481,Clothing stores,1997-03-01,8007,true,0.010365929811415013,0.03796677906831523
44811,Men's clothing stores,1997-03-01,830,true,0.0036144578313253013,0.03614457831325301
44812,Women's clothing stores,1997-03-01,2367,true,-0.009294465568229826,0.04858470637938318
4482,Shoe stores,1997-03-01,1845,true,0.03414634146341464,0.03902439024390244
44831,Jewelry stores,1997-03-01,1630,true,-0.0036809815950920245,-0.09631901840490797
451,"Sporting goods, hobby, musical instrument, and book stores",1997-03-01,4698,true,0.006811409110259685,0.031928480204342274
452,General merchandise stores,1997-03-01,27304,true,0.0015382361558745972,0.06328743041312627
4521,Department stores,1997-03-01,18238,true,0.0029060203969733522,0.054282267792521106
4529,Other general merchandise stores,1997-03-01,9066,true,-0.0012133245091550848,0.0814030443414957
45291,Warehouse clubs and superstores,1997-03-01,6572,true,0.0013694461351186854,0.11594643944004869
45299,All other gen. merchandise stores,1997-03-01,2494,true,-0.00801924619085806,-0.009623095429029671
453,Miscellaneous stores retailers,1997-03-01,7459,true,-0.010725298297358896,0.13218930151494837
454,Nonstore retailers,1997-03-01,10488,true,0.013157894736842105,0.08409610983981694
4541,Electronic shopping and mail order houses,1997-03-01,5755,true,0.05438748913987837,0.15673327541268461
45431,Fuel dealers,1997-03-01,1752,true,-0.0136986301369863,-0.1050228310502283
722,Food services and drinking places,1997-03-01,21171,true,0.0016532048556988333,0.06182986160313637
1*,"Retail and food services sales, total",1997-04-01,224615,true,-0.006882888498096744,0.04424904837165817
2*,Retail sales and food services excl motor vehicle and parts,1997-04-01,170754,true,-0.0068753879850545225,0.044561181582861896
3*,Retail sales and food services excl gasoline stations,1997-04-01,208002,true,-0.0057210988355881195,0.04604763415736387
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-04-01,154141,true,-0.005306829461337347,0.047021882562069794
5*,"Retail sales, total",1997-04-01,203399,true,-0.00782206402194701,0.04255183162159106
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-04-01,149538,true,-0.008151774130990117,0.042296941245703434
7*,GAFO(1),1997-04-01,58373,true,-0.006458465386394395,0.03141863532797697
441,Motor vehicle and parts dealers,1997-04-01,53861,true,-0.006906667161768255,0.04325950130892482
"4411,4412",Automobile and other motor vehicle dealers,1997-04-01,49005,true,-0.007509437812468115,0.04168962350780533
4413,"Automotive parts, acc., and tire stores",1997-04-01,4856,true,-0.0008237232289950577,0.05910214168039539
"442,443","Furniture, home furn, electronics, and appliance stores",1997-04-01,12424,true,0.011912427559562138,0.03670315518351577
442,Furniture and home furnishings stores,1997-04-01,5968,true,0.00871313672922252,0.0625
443,Electronics and appliance stores,1997-04-01,6456,true,0.01486988847583643,0.012856257744733582
444,Building mat. and garden equip. and supplies dealers,1997-04-01,15709,true,-0.009739639696988987,0.08714749506652238
4441,Building mat. and supplies dealers,1997-04-01,13425,true,0.000223463687150838,0.0919925512104283
445,Food and beverage stores,1997-04-01,34056,true,-0.002936340145642471,0.025898520084566595
4451,Grocery stores,1997-04-01,31065,true,-0.0014163849991952358,0.02720103009818123
4453,"Beer, wine and liquor stores",1997-04-01,1962,true,-0.0056065239551478085,0.01580020387359837
446,Health and personal care stores,1997-04-01,9578,true,-0.03591564000835248,0.06849029024848612
44611,Pharmacies and drug stores,1997-04-01,7997,true,-0.035388270601475556,0.06965111916968864
447,Gasoline stations,1997-04-01,16613,true,-0.021429001384457955,0.021729970505026185
448,Clothing and clothing access. stores,1997-04-01,11195,true,-0.0382313532827155,-0.02027690933452434
4481,Clothing stores,1997-04-01,7791,true,-0.027724297266076243,-0.0011551790527531767
44811,Men's clothing stores,1997-04-01,805,true,-0.031055900621118012,0.017391304347826087
44812,Women's clothing stores,1997-04-01,2272,true,-0.04181338028169014,-0.035651408450704226
4482,Shoe stores,1997-04-01,1685,true,-0.09495548961424333,-0.06884272997032641
44831,Jewelry stores,1997-04-01,1594,true,-0.02258469259723965,-0.07089084065244668
451,"Sporting goods, hobby, musical instrument, and book stores",1997-04-01,4725,true,0.005714285714285714,0.02052910052910053
452,General merchandise stores,1997-04-01,27179,true,-0.004599139041171493,0.03958938886640421
4521,Department stores,1997-04-01,18096,true,-0.007847038019451812,0.02326480990274094
4529,Other general merchandise stores,1997-04-01,9083,true,0.0018716283166354728,0.07211273808213145
45291,Warehouse clubs and superstores,1997-04-01,6656,true,0.012620192307692308,0.11087740384615384
45299,All other gen. merchandise stores,1997-04-01,2427,true,-0.027606098063452822,-0.03419859909353111
453,Miscellaneous stores retailers,1997-04-01,7417,true,-0.0056626668464338685,0.08696238371309155
454,Nonstore retailers,1997-04-01,10642,true,0.014470964104491637,0.09490697237361398
4541,Electronic shopping and mail order houses,1997-04-01,5911,true,0.02639147352393842,0.17120622568093385
45431,Fuel dealers,1997-04-01,1858,true,0.05705059203444564,-0.011302475780409042
722,Food services and drinking places,1997-04-01,21216,true,0.0021210407239819003,0.060520361990950226
1*,"Retail and food services sales, total",1997-05-01,222929,true,-0.007562946050087696,0.029740410624010335
2*,Retail sales and food services excl motor vehicle and parts,1997-05-01,170738,true,-0.00009371083180077077,0.038884138270332325
3*,Retail sales and food services excl gasoline stations,1997-05-01,206562,true,-0.0069712725477096464,0.032682681228880434
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-05-01,154371,true,0.0014899171476507893,0.04379060833964929
5*,"Retail sales, total",1997-05-01,201699,true,-0.008428400735749806,0.027238608024829077
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-05-01,149508,true,-0.0002006581587607352,0.036807394922010864
7*,GAFO(1),1997-05-01,58605,true,0.003958706595000427,0.032181554474874155
441,Motor vehicle and parts dealers,1997-05-01,52191,true,-0.031997854036136496,-0.0001724435247456458
"4411,4412",Automobile and other motor vehicle dealers,1997-05-01,47406,true,-0.033729907606632074,-0.004176686495380332
4413,"Automotive parts, acc., and tire stores",1997-05-01,4785,true,-0.0148380355276907,0.03949843260188088
"442,443","Furniture, home furn, electronics, and appliance stores",1997-05-01,12404,true,-0.0016123831022250886,0.03144147049338923
442,Furniture and home furnishings stores,1997-05-01,6004,true,0.005996002664890073,0.06962025316455696
443,Electronics and appliance stores,1997-05-01,6400,true,-0.00875,-0.004375
444,Building mat. and garden equip. and supplies dealers,1997-05-01,15805,true,0.006074027206580196,0.08573236317621007
4441,Building mat. and supplies dealers,1997-05-01,13450,true,0.0018587360594795538,0.08178438661710037
445,Food and beverage stores,1997-05-01,33978,true,-0.0022956030372594033,0.023544646535993877
4451,Grocery stores,1997-05-01,30987,true,-0.0025171846258108237,0.023945525542969633
4453,"Beer, wine and liquor stores",1997-05-01,1977,true,0.007587253414264037,0.035407182599898834
446,Health and personal care stores,1997-05-01,9722,true,0.01481176712610574,0.06644723307961325
44611,Pharmacies and drug stores,1997-05-01,8137,true,0.017205358240137643,0.07115644586456925
447,Gasoline stations,1997-05-01,16367,true,-0.015030243783222338,-0.0073929247876825315
448,Clothing and clothing access. stores,1997-05-01,11413,true,0.019101025146762464,-0.007973363708052222
4481,Clothing stores,1997-05-01,7971,true,0.02258185923974407,0.016936394429808054
44811,Men's clothing stores,1997-05-01,830,true,0.030120481927710843,0.03253012048192771
44812,Women's clothing stores,1997-05-01,2253,true,-0.008433200177541057,-0.06347092765201953
4482,Shoe stores,1997-05-01,1766,true,0.045866364665911666,-0.019818799546998868
44831,Jewelry stores,1997-05-01,1551,true,-0.027724049000644745,-0.12250161186331399
451,"Sporting goods, hobby, musical instrument, and book stores",1997-05-01,4763,true,0.007978165022044929,0.06949401637623347
452,General merchandise stores,1997-05-01,27328,true,0.0054522833723653396,0.04069086651053864
4521,Department stores,1997-05-01,18194,true,0.005386391117950973,0.03132900956359239
4529,Other general merchandise stores,1997-05-01,9134,true,0.0055835340486095906,0.05933873439894898
45291,Warehouse clubs and superstores,1997-05-01,6698,true,0.006270528515974918,0.0955509107196178
45299,All other gen. merchandise stores,1997-05-01,2436,true,0.003694581280788177,-0.040229885057471264
453,Miscellaneous stores retailers,1997-05-01,7181,true,-0.03286450355103746,0.007380587661885531
454,Nonstore retailers,1997-05-01,10547,true,-0.009007300654214468,0.09746847444771024
4541,Electronic shopping and mail order houses,1997-05-01,5771,true,-0.024259227170334432,0.14607520360422804
45431,Fuel dealers,1997-05-01,1831,true,-0.01474604041507373,0.02075368651010377
722,Food services and drinking places,1997-05-01,21230,true,0.0006594441827602449,0.05350918511540273
1*,"Retail and food services sales, total",1997-06-01,226057,true,0.013837218046775812,0.0441879702906789
2*,Retail sales and food services excl motor vehicle and parts,1997-06-01,171991,true,0.007285264926653138,0.04489188387764476
3*,Retail sales and food services excl gasoline stations,1997-06-01,209679,true,0.01486558024408739,0.047515487960167684
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-06-01,155613,true,0.007981338320063234,0.04944959611343525
5*,"Retail sales, total",1997-06-01,204675,true,0.014540124587761084,0.041719799682423356
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-06-01,150609,true,0.0073103201003924066,0.04163761793783904
7*,GAFO(1),1997-06-01,59158,true,0.009347848135501538,0.043155617160823556
441,Motor vehicle and parts dealers,1997-06-01,54066,true,0.03467983575629786,0.04194872933081789
"4411,4412",Automobile and other motor vehicle dealers,1997-06-01,49176,true,0.03599316739873109,0.040751586139580284
4413,"Automotive parts, acc., and tire stores",1997-06-01,4890,true,0.02147239263803681,0.053987730061349694
"442,443","Furniture, home furn, electronics, and appliance stores",1997-06-01,12474,true,0.005611672278338945,0.037037037037037035
442,Furniture and home furnishings stores,1997-06-01,6034,true,0.004971826317533974,0.05899900563473649
443,Electronics and appliance stores,1997-06-01,6440,true,0.006211180124223602,0.016459627329192546
444,Building mat. and garden equip. and supplies dealers,1997-06-01,15918,true,0.0070988817690664655,0.06382711395904007
4441,Building mat. and supplies dealers,1997-06-01,13526,true,0.005618808221203608,0.06262013899157179
445,Food and beverage stores,1997-06-01,33892,true,-0.0025374719697863805,0.018027853180691607
4451,Grocery stores,1997-06-01,30804,true,-0.0059407869107908065,0.01675107128944293
4453,"Beer, wine and liquor stores",1997-06-01,2039,true,0.030407062285434036,0.04168710152035311
446,Health and personal care stores,1997-06-01,9916,true,0.01956434045986285,0.08511496571198064
44611,Pharmacies and drug stores,1997-06-01,8231,true,0.01142024055400316,0.07787632122463856
447,Gasoline stations,1997-06-01,16378,true,0.0006716326779826596,0.0015874954206862866
448,Clothing and clothing access. stores,1997-06-01,11643,true,0.019754358842222795,0.023877007644077988
4481,Clothing stores,1997-06-01,8125,true,0.018953846153846154,0.03667692307692308
44811,Men's clothing stores,1997-06-01,834,true,0.004796163069544364,0.05275779376498801
44812,Women's clothing stores,1997-06-01,2300,true,0.02043478260869565,-0.07347826086956522
4482,Shoe stores,1997-06-01,1797,true,0.01725097384529772,0.02337228714524207
44831,Jewelry stores,1997-06-01,1599,true,0.0300187617260788,-0.035021888680425266
451,"Sporting goods, hobby, musical instrument, and book stores",1997-06-01,4838,true,0.015502273666804465,0.047333608929309635
452,General merchandise stores,1997-06-01,27433,true,0.003827507017096198,0.04913789960995881
4521,Department stores,1997-06-01,18276,true,0.004486758590501204,0.04005252790544977
4529,Other general merchandise stores,1997-06-01,9157,true,0.0025117396527246914,0.0672709402642787
45291,Warehouse clubs and superstores,1997-06-01,6724,true,0.003866745984533016,0.10455086258179655
45299,All other gen. merchandise stores,1997-06-01,2433,true,-0.0012330456226880395,-0.035758323057953144
453,Miscellaneous stores retailers,1997-06-01,7474,true,0.0392025689055392,0.05672999732405673
454,Nonstore retailers,1997-06-01,10643,true,0.00902001315418585,0.097059099877854
4541,Electronic shopping and mail order houses,1997-06-01,5854,true,0.01417833959685685,0.13973351554492655
45431,Fuel dealers,1997-06-01,1805,true,-0.014404432132963989,0.02548476454293629
722,Food services and drinking places,1997-06-01,21382,true,0.007108783088579179,0.0678140492002619
1*,"Retail and food services sales, total",1997-07-01,228703,true,0.01156959025460969,0.054091988299235255
2*,Retail sales and food services excl motor vehicle and parts,1997-07-01,173448,true,0.008400212167335455,0.05258060052580601
3*,Retail sales and food services excl gasoline stations,1997-07-01,212307,true,0.01237830123359098,0.05675743145539243
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-07-01,157052,true,0.009162570358862032,0.05602602959529328
5*,"Retail sales, total",1997-07-01,207014,true,0.011298752741360487,0.05230081057319795
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-07-01,151759,true,0.007577804281788889,0.049921256729419675
7*,GAFO(1),1997-07-01,59779,true,0.010388263436992924,0.04969972732899513
441,Motor vehicle and parts dealers,1997-07-01,55255,true,0.02151841462311103,0.05883630440684101
"4411,4412",Automobile and other motor vehicle dealers,1997-07-01,50346,true,0.023239184840900966,0.059329440273308706
4413,"Automotive parts, acc., and tire stores",1997-07-01,4909,true,0.0038704420452230597,0.05377877368099409
"442,443","Furniture, home furn, electronics, and appliance stores",1997-07-01,12564,true,0.0071633237822349575,0.05046163642152181
442,Furniture and home furnishings stores,1997-07-01,6039,true,0.0008279516476237788,0.056797483026991225
443,Electronics and appliance stores,1997-07-01,6525,true,0.013026819923371647,0.04459770114942529
444,Building mat. and garden equip. and supplies dealers,1997-07-01,15973,true,0.0034433105866149127,0.07180867714267827
4441,Building mat. and supplies dealers,1997-07-01,13537,true,0.0008125877225382286,0.0699564157494275
445,Food and beverage stores,1997-07-01,34106,true,0.006274555796634024,0.0186477452647628
4451,Grocery stores,1997-07-01,31022,true,0.007027270968989749,0.017052414415576044
4453,"Beer, wine and liquor stores",1997-07-01,2017,true,-0.010907288051561725,0.02825979176995538
446,Health and personal care stores,1997-07-01,9950,true,0.003417085427135678,0.08201005025125628
44611,Pharmacies and drug stores,1997-07-01,8230,true,-0.00012150668286755772,0.07205346294046172
447,Gasoline stations,1997-07-01,16396,true,0.0010978287387167602,0.01957794584044889
448,Clothing and clothing access. stores,1997-07-01,11735,true,0.00783979548359608,0.03570515551768215
4481,Clothing stores,1997-07-01,8186,true,0.007451746884925482,0.05570486195944295
44811,Men's clothing stores,1997-07-01,854,true,0.0234192037470726,0.08548009367681499
44812,Women's clothing stores,1997-07-01,2311,true,0.004759844223279966,0.004759844223279966
4482,Shoe stores,1997-07-01,1798,true,0.0005561735261401557,0.00778642936596218
44831,Jewelry stores,1997-07-01,1625,true,0.016,-0.032615384615384616
451,"Sporting goods, hobby, musical instrument, and book stores",1997-07-01,4786,true,-0.010865022983702465,0.02737150020894275
452,General merchandise stores,1997-07-01,27949,true,0.01846219900533114,0.06225625245983756
4521,Department stores,1997-07-01,18529,true,0.013654271682227858,0.05116304171838739
4529,Other general merchandise stores,1997-07-01,9420,true,0.02791932059447983,0.0840764331210191
45291,Warehouse clubs and superstores,1997-07-01,6949,true,0.03237875953374586,0.12001726867175133
45299,All other gen. merchandise stores,1997-07-01,2471,true,0.01537838931606637,-0.0169971671388102
453,Miscellaneous stores retailers,1997-07-01,7464,true,-0.0013397642015005359,0.0597534833869239
454,Nonstore retailers,1997-07-01,10836,true,0.017811000369139903,0.11867847914359542
4541,Electronic shopping and mail order houses,1997-07-01,5840,true,-0.002397260273972603,0.1297945205479452
45431,Fuel dealers,1997-07-01,1813,true,0.00441257584114727,0.020959735245449532
722,Food services and drinking places,1997-07-01,21689,true,0.014154640601226428,0.07118815989672184
1*,"Retail and food services sales, total",1997-08-01,229309,true,0.002642722265589227,0.05647837633934996
2*,Retail sales and food services excl motor vehicle and parts,1997-08-01,173821,true,0.0021458857100120237,0.05140345527870625
3*,Retail sales and food services excl gasoline stations,1997-08-01,212627,true,0.001504982904334821,0.05801238789053131
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-08-01,157139,true,0.0005536499532261247,0.05294039035503599
5*,"Retail sales, total",1997-08-01,207635,true,0.0029908252462253473,0.054985912779637346
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-08-01,152147,true,0.0025501653006631745,0.048643745851051946
7*,GAFO(1),1997-08-01,59989,true,0.0035006417843271268,0.046575205454333295
441,Motor vehicle and parts dealers,1997-08-01,55488,true,0.004199106113033448,0.0723760092272203
"4411,4412",Automobile and other motor vehicle dealers,1997-08-01,50536,true,0.003759696058255501,0.07196849770460662
4413,"Automotive parts, acc., and tire stores",1997-08-01,4952,true,0.008683360258481421,0.07653473344103393
"442,443","Furniture, home furn, electronics, and appliance stores",1997-08-01,12687,true,0.009694963348309294,0.05454402143926854
442,Furniture and home furnishings stores,1997-08-01,6146,true,0.017409697364139276,0.07988935893263911
443,Electronics and appliance stores,1997-08-01,6541,true,0.002446109157621159,0.03072924629261581
444,Building mat. and garden equip. and supplies dealers,1997-08-01,16027,true,0.0033693142821488737,0.06526486553940226
4441,Building mat. and supplies dealers,1997-08-01,13552,true,0.0011068476977567888,0.06124557260920897
445,Food and beverage stores,1997-08-01,34256,true,0.004378794955628211,0.020843063988790284
4451,Grocery stores,1997-08-01,31160,true,0.0044287548138639285,0.01941591784338896
4453,"Beer, wine and liquor stores",1997-08-01,2009,true,-0.003982080637132902,0.02687904430064709
446,Health and personal care stores,1997-08-01,9989,true,0.0039042947241966163,0.07528281109220142
44611,Pharmacies and drug stores,1997-08-01,8270,true,0.0048367593712212815,0.06154776299879081
447,Gasoline stations,1997-08-01,16682,true,0.017144227310873995,0.036926028054190145
448,Clothing and clothing access. stores,1997-08-01,11828,true,0.007862698681095705,0.039567128846804196
4481,Clothing stores,1997-08-01,8331,true,0.01740487336454207,0.06853919097347257
44811,Men's clothing stores,1997-08-01,858,true,0.004662004662004662,0.08275058275058275
44812,Women's clothing stores,1997-08-01,2339,true,0.011970927746900385,0.005130397605814451
4482,Shoe stores,1997-08-01,1786,true,-0.006718924972004479,-0.0022396416573348264
44831,Jewelry stores,1997-08-01,1601,true,-0.014990630855715179,-0.04996876951905059
451,"Sporting goods, hobby, musical instrument, and book stores",1997-08-01,4745,true,-0.008640674394099051,0.0014752370916754477
452,General merchandise stores,1997-08-01,27939,true,-0.00035792261713017644,0.05361680804610043
4521,Department stores,1997-08-01,18556,true,0.0014550549687432637,0.04413666738521233
4529,Other general merchandise stores,1997-08-01,9383,true,-0.003943301715869125,0.07236491527230098
45291,Warehouse clubs and superstores,1997-08-01,6899,true,-0.007247427163357008,0.10218872300333381
45299,All other gen. merchandise stores,1997-08-01,2484,true,0.005233494363929146,-0.010466988727858293
453,Miscellaneous stores retailers,1997-08-01,7562,true,0.012959534514678656,0.08516265538217403
454,Nonstore retailers,1997-08-01,10432,true,-0.03872699386503067,0.0924079754601227
4541,Electronic shopping and mail order houses,1997-08-01,5863,true,0.003922906361930752,0.12996759338222752
45431,Fuel dealers,1997-08-01,1880,true,0.03563829787234043,0.07180851063829788
722,Food services and drinking places,1997-08-01,21674,true,-0.0006920734520623789,0.07077604503091262
1*,"Retail and food services sales, total",1997-09-01,230312,true,0.004354961964639272,0.04800444614262392
2*,Retail sales and food services excl motor vehicle and parts,1997-09-01,174978,true,0.006612259826949673,0.05089782715541382
3*,Retail sales and food services excl gasoline stations,1997-09-01,213555,true,0.004345484769731451,0.048638524033621316
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-09-01,158221,true,0.006838535971836861,0.052060093160832
5*,"Retail sales, total",1997-09-01,208326,true,0.0033169167554697927,0.04544319960062594
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",1997-09-01,152992,true,0.005523164609914244,0.04782603011922192
7*,GAFO(1),1997-09-01,60090,true,0.0016808121151605925,0.040772175070727244
441,Motor vehicle and parts dealers,1997-09-01,55334,true,-0.0027830989988072434,0.03885495355477645
"4411,4412",Automobile and other motor vehicle dealers,1997-09-01,50355,true,-0.003594479197696356,0.03550789395293417
4413,"Automotive parts, acc., and tire stores",1997-09-01,4979,true,0.0054227756577626025,0.0727053625225949
"442,443","Furniture, home furn, electronics, and appliance stores",1997-09-01,12721,true,0.002672745853313419,0.04095589969342033
442,Furniture and home furnishings stores,1997-09-01,6162,true,0.002596559558584875,0.06491398896462187
443,Electronics and appliance stores,1997-09-01,6559,true,0.0027443207806068,0.018447934136301265
444,Building mat. and garden equip. and supplies dealers,1997-09-01,16283,true,0.015721918565374932,0.0794693852484186
4441,Building mat. and supplies dealers,1997-09-01,13776,true,0.016260162601626018,0.07607433217189315
445,Food and beverage stores,1997-09-01,34281,true,0.0007292669408710365,0.022957323298620227
4451,Grocery stores,1997-09-01,31171,true,0.00035289211125725834,0.019441147220172598
4453,"Beer, wine and liquor stores",1997-09-01,2024,true,0.007411067193675889,0.052865612648221344
446,Health and personal care stores,1997-09-01,10077,true,0.0087327577652079,0.0880222288379478
44611,Pharmacies and drug stores,1997-09-01,8347,true,0.00922487121121361,0.07439798730082664
447,Gasoline stations,1997-09-01,16757,true,0.004475741481172048,0.039923614012054666
448,Clothing and clothing access. stores,1997-09-01,11845,true,0.0014352047277332207,0.026255804136766567
4481,Clothing stores,1997-09-01,8252,true,-0.009573436742607853,0.036597188560349006
44811,Men's clothing stores,1997-09-01,843,true,-0.017793594306049824,0.02965599051008304
44812,Women's clothing stores,1997-09-01,2350,true,0.004680851063829788,-0.008936170212765958
4482,Shoe stores,1997-09-01,1795,true,0.005013927576601671,0.0233983286908078
44831,Jewelry stores,1997-09-01,1680,true,0.04702380952380952,-0.009523809523809525
451,"Sporting goods, hobby, musical instrument, and book stores",1997-09-01,4827,true,0.016987777087217732,0.02838201781644914
452,General merchandise stores,1997-09-01,27868,true,-0.0025477249892349647,0.04585904980622937
4521,Department stores,1997-09-01,18446,true,-0.005963352488344356,0.031443131302179336
4529,Other general merchandise stores,1997-09-01,9422,true,0.004139248567183188,0.0740819358947145
45291,Warehouse clubs and superstores,1997-09-01,6948,true,0.007052389176741509,0.10118019573978124
45299,All other gen. merchandise stores,1997-09-01,2474,true,-0.004042037186742118,-0.002021018593371059
453,Miscellaneous stores retailers,1997-09-01,7664,true,0.013308977035490605,0.0852035490605428
454,Nonstore retailers,1997-09-01,10669,true,0.02221389071140688,0.07310900740463024
4541,Electronic shopping and mail order houses,1997-09-01,6160,true,0.048214285714285716,0.16688311688311688
45431,Fuel dealers,1997-09-01,1793,true,-0.04852203011712214,-0.025655326268823202
722,Food services and drinking places,1997-09-01,21986,true,0.014190848721913946,0.07227326480487584
1*,"Retail and food services sales, total",1997-10-01,229836,true,-0.0020710419603543395,0.0381837484119111
2*,Retail sales and food services excl motor vehicle and parts,1997-10-01,174980,true,0.000011429877700308607,0.04211909932563722
3*,Retail sales and food services excl gasoline stations,1997-10-01,213125,true,-0.0020175953079178887,0.0395307917888563
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,1997-10-01,158269,true,0.0003032811226456223,0.04434854583020048
5*,"Retail sales, total",1997-10-01,208078,true,-0.001191860744528494,0.0363757821586136
